artist_id,artist_name,artist_genres,artist_followers,artist_popularity,artist_type,artist_top_tracks,related_artists
1f49rJ2SfLNABrjFZyBgFr,James Barry,[],79,10,artist,"['5uM87C8zhX8kV57BLXYBuO', '2nxyykjfIUFIce28oPkvzN', '3cpmmgMlyGfB9VWpdXGanU', '0dir7eXo6Z7dNUQhHBsjmC', '74cqLa7uKaFBZCIr4qnfgV', '7J91l2s1exA0krR5Dxz8Gu', '6OvMSEv7pMxXBM9INN2e3J', '2O0kRHTtnKNyrwqrMxn5E9', '4gBox19XaRhJ8EspEhVENS', '22tVGnDReUYyyij597I5Yh']",[]
7siGH3bPluVE07yR85W5cy,Truth,[],153,12,artist,"['1NcoqraNPAOgyzTtK2TXtO', '0cs4fdkewp04GiAL2qpbp2', '2hV0dpcNZyUTNLQ1YIeoEU', '48EYjWz60pBPRw5Tx5unMR', '3iyAMJsdi8jP852FTxiVVm', '4tkvzucFt7Whr6KY3G7jLN', '21Ut6VMMSX92DHkYz7QWmP', '5GDRGWupwvg4ShndYTeweI', '3cSYyQFTUvg5Ow9cuIPTDV', '5Kyf0cXxK5Xhp1j1eY6sX4']",[]
1r6tliAMEA2P22N8c9Vg9P,The Yolks,[],600,1,artist,"['33QCefA8ciRNQUK824geX6', '4razhbqda6LcAfUgjYjtEo', '3H0jDBhZK7RfTeybUDXP2J', '33AOzh04eqL8Ju88GyS1QT', '6KmiAZxe4SUaAfJYtT6f0Y', '1iA42gfWMGfFRfIE7XUJYg', '2WiYLIEl9FT5douQW0SWWo', '08ortRPPZRvDrbV07n2wCz', '2wQHsiBHWqA7BTCk2DXg7k', '3P2IES5HAUCBpCFmz24t5M']","['6n3rWrvpxMqigIXacIDB99', '4FsaaJrgOdlftovTmc6fKN', '3XZI4PSR0DBWeBiJzquXif', '7bNAXAOes0PJTE9L0lVaa6', '7pVUNauIgn00u4xieiQN06', '67zR9a98QqWJwpO7wBrGog', '13AtNEGnTdCmKZ90HJqgsC', '1YRBRIN8d5Xa6vU1OKUc4t', '3jsuPbtN1zk6NDVeJxQIVE', '5neOIAwXTESXpzU5Ag03hE', '6rBLnxCHDUQTw1nf2qWfm2', '2aSQWCI5yCT8lHd7Mf9irY', '5J0D5mXrPaktE9vKqYSumr', '5xTWck1vHVlTTI0jTQzUuF', '3p0vuGnsU3JN0ZVBLiJwmp', '0uI2HyW0eIbTbyH3S2XDHI', '5xrA0STCpXYDPnfiyU8A3t', '0iDc0g8zkKHzKchmbNFv3i', '4sGXRKVt3jXcqjUCRuK67C', '4n0gvapwYbRpzU5Ov68B6P']"
4XZ4XOW0MKU69ZoAUOzcYp,George Dfouni,[],31,0,artist,"['6fKMduhKTUKn61LkUUJZAr', '69f2TIFAJ5qP2CJJ3C27ZE', '7d868c5dUShnRO5PLMztBO', '17GiLBqt4KKUnfciMPueA5', '25SbQkJWQ0a1EyE6tQ1mlx', '06oeHMbHCBmNsSeWOLpeD6', '5jdrKM9QdvttIqEZCNrY86', '0B8sj39fCbquFUskPWbYYy', '2vobm1fjYSLur875uMXLkN', '6KMpcsqMpAhavcyRJV47MM']","['6HEhtT3mc7FeeZ8qJVQcAO', '16xaDylgpAhxXn1nfWxsU6', '4o419rjkQxroBsGJaCycoU', '1bcJ7hXZOyRAAgXy9YiHWw', '3ffndyY7UGh9pWRfi69YCP', '0Cy5qBaVP1uLzBgJpxAoGA', '3y2X1gjw2uT0nq6wqj4Pp0', '0QDzjxJyQ1zm2F36ttBgae', '4XQCCxtCRLoAMCEETvH7Wn', '21DjOCksr07LlF6OTuM17Q', '5r2dfnHaavIVzivzAvtm7Z', '7uAYA4D4ih2cq7FkuHgnU9', '7GzLFmgqMQFFhcgAGLGpdZ', '6DvyWbIhN6sQwsUs1RYfug', '7rIhO4AYbAaZlGQeMAAFg5', '7KBTcLr6dNtJH9vq0jM4n0', '3gm0gv7fbf30Ep1f4plFNl', '6wCHnAfIZ4U0vPtHd4HB5d', '36HNrlSe0rp6bFPEDRRXHo', '7bavDYm6XQZK23jHBeSurC']"
3hZo7SfcYItKjxGQaUl7te,Patrick Andrey,['zouk'],10197,28,artist,"['69w35fY8kp1WgHvIuKDs5S', '6r5t21nC0ChkJv3X7sr14D', '3RgYW6Qf14uLhObLlniyPz', '1XSAQKDgghgDDUohfFzPkR', '79W7pmtLmQXafa8BSOzWFC', '6B5CluE0iexqZ3cV0j6lvS', '7aYMnJzkHiZDPMBvVANa5p', '3BckOLEwS0j9fnDuU9WxVg', '0RjkkjnmFwmUBnKVRacHzQ', '4tb4o0Ab9WlKG5YDhAJnbP']","['0lBsfiyz1qHN8F8alOIE60', '2RFrhCswhuz2J8ogmR180F', '1vaEqwA3rUGLgzxlFrVi1y', '30YJ9kJn3fhFbU7RGSu8Ap', '11DvnOgfRFa9QTAnM8VbXo', '0tP66iM8PDoyBOYxcpKn4E', '3Q31ylTudoJPEh2F88uLDI', '0Xf2Bu3HCVIT6SzWR7fU27', '5hd6s72nB7RDV3RgHfpdyO', '1pvfVu9B0pJV7SaUOVtTps', '6Gf3ALLJgRw3TtMWPleocQ', '0NAAEUMgWrBJNWviQcTx1T', '2hw9I0HXNDcxp3jQAq6r22', '0AqfgQUcqewm9Pvty88rq4', '7wAz9ugw4HmEDKu3p3seq7', '4UQw6LI7i8sdQQMYhwQd71', '6HDuQHrqXLM4dHw4JG46Mi', '1PBQVIa08uRw6i7CRsUgbw', '4zXAitgkrWokZ0zolMyJh9', '57BxOfFiszAxhvXp5gE5Hn']"
3DgeyEBVHE80KCl1fxm1Ep,Heirsound,[],4679,15,artist,"['0aoDu4QJj1Qbla0yywh4Dm', '7rFrZXqLCuK4tpVsEij2qJ', '6XpzqfMIxvCM8mWWSfLD8K', '3qIHH1PcuB86FOhuqk6dxd', '5KneTb9QpOxeJOEe7OXE3f', '36SGqhPn2FHa7f2usO80xP', '4LrzAZZOtoWK7iyFFTeGl6', '39nIdpXhVg667aqWkrQPTG', '2OMNyb4hCQAmOI6YrwEx8j', '4sj67DP5FJlAQmHSs9mgoa']","['1mUvCFjlnNilmIebNqKYo8', '3pnnJVeIXqNJdUVUoLVPtl', '5LX2BY109nElNMAqSkHAwI', '47ZAN6alZBXsNp3NcA2X8D', '6ZitSwtBSGqj00w11GvMU3', '0LtsBx9mHBtz1LGgQT9lZ8', '40UDzsM867y8c23LO41Cgs', '0lDo9zbShSX0EXnxLpUZIU', '2uDY1ixxYwWPw7LXQiROrs', '4JonwIuhlukoOwrYFKBoTY', '6oFs3qk4VepIVFdoD4jmsy', '5pjCYG6hPLBO3y4swxu3dh', '4Gh0D04oCEVbnsx63LXUmT', '5Ev7qjDIU1wvhqt8nSsPrl', '2H96lOhd9gALcMPjRAmIDj', '2l6GzV9FZipY3F45P3JErw', '605gPp803tctd6QXg6pOR2', '1Zj2DULoJ6vo0FZ2R8HM3i', '4rdoYKpVduYtHfKJgUnOkS', '1aK2PiGHyEgc4wAIKQzMj2']"
0A1fXDw6kferKgLY4UMxNi,Miguel Araújo,"['fado', 'portuguese pop']",71186,38,artist,"['6eIJp4adBYxBGhUvqBkozn', '2nWpkNa0ta0iRNOr70pUyx', '4DEyBpSxPLV2DEUdErP6BT', '44Q0NRSYniMnsAWkEXXxs8', '788dkh5Um6x87POR85Objh', '3J064dwZGuXeE7HDaeiB5G', '1D8rVxEen38BWcshExLl2i', '5rHOvw1AJoztXPxDyjlVHi', '7K5eD95GszTub4p9GvjBVQ', '7uxi1Z9YFcRIVZBlxsqzZB']","['580DM82FybhvbJYUtEjkEz', '75kEM6sw8FhizUFcg8rKZs', '4wkGlEHElrIAnV8tBWDdAR', '6xolQjWFT24ykWke55u9fU', '4AEYOYl57sXoOtZQp0iaOT', '7Aqr06WngG4dj6rArzKgUG', '6RIWQfiz9FbqP5QX1XPvuV', '0e9RLmSxqXyKSokDJ9Nh96', '1904zsEXzR7s5xor9C0AA4', '2eewU6m9iF2CrwvXbqbnT9', '0saSb4RhtbuEOImg5CDy46', '3Pjj7heoGNSFE6S3kPQsex', '0N4dP9aN5gm8AOo1qri3RB', '1HHcnYrMqv4xpwHJAzUfqO', '1VNjh8n6mHSSNQZU4sUVY9', '2mpkPK6gJdBZWzUTMTOF2J', '2M7evSAcPbQm7nyFc66zQ5', '1oowLCcSBurZzYTpaR0Ep4', '5RRpftRxDNxlmo5lSn5UCg', '4XxYfvbUN7S4JBsmsBH9EC']"
17XxXwybl92OGYZFig2ozQ,Rota,[],134,22,artist,"['3cHWsI5L7r9CEyKqDnbtcm', '1xzicCDDorsOTVd3uWAXkh', '3SpUaiP6iIVdkTymfhuxj6', '7AGQH9NYAVAXCLN1smoS2u', '6AZop67uVDcVAC7P7dRQ42', '0blqzDY4n0h5RPBQ9TGZeq', '2nRaG814JCq23t6hHgfWa9', '1ZrN2xCN0sdGMmL2Y3wQmV', '0LbO4yS9AG3vV28v9hJwR6', '2qr5v3m9RHoLgxrGVsbJBw']","['1Z6inR97RzcxefGCL6ajgh', '3CH3tLilo96ThqwiolnXZL', '7KoEQagFYZrCkZnv1PRfOa', '0RYyGExpy57GLGa1GtFoVo', '088fpww3Ae4U9cMZv5O6m8', '12UrdCIrzJ9uxKBI1nIhuC', '47XOHLUm9ClBVoHANxawJq', '3KpcdlqCaWWruPfmM2rWy1', '5goS0v24Fc1ydjCKQRwtjM', '3usiatrx0eCeIS2pnXsiqn', '0Yy8ebHB2Ubh1xVIdddNYF', '3oDfImPVPbJrFQKyyImCi7', '1M9AXZkNPdOd1IPEsQsXnT', '6l6NgkV6IWYKlRN7jHCQmt', '4I47QTluHCo2t2Gj6V7AIG', '23WHgqlrCuq0u8RfScEhmR', '5tqoHpNx5mNHfYCxu3ZCH2', '07KnR00fN51QEaiiSKPMWt', '7KNeWd2edCwu1l6CxEVDet', '3cYz1jb3gzmFv2R0Dj3U2t']"
4Oj3M6yChNMnrXHAa5uWxa,Sennen,[],1921,10,artist,"['7kMuECR4XoFojNX0bkIXtu', '5WCh4g3E03q76AaHAPjL2x', '4r6qqd15BZgmxQSGhlfv32', '6pPigwHDUsixEppgy30zbb', '4tl0aC4tSvKyGwx61jUzmI', '5dvez5aCqfCCDwPLHkS7Lh', '25qtL9viR3Xf0OwMFjTkQa', '6tlgqkMZnVd19MSfXXYVdf', '6EKbTC8gOifbyFXhXMhKdq', '46Qsr0b9osEn7Z3owuJRQq']","['1rlDsPo1oKph7bAtq4Pxr9', '2dfQY7CANDxfh2L21wenxo', '6Jl9BZSiRsnKZUqnvvbVdo', '0IuuBhRo5hWaprWXOT06Bl', '2ueChRFdpz3p8qhU9CJfY6', '3hY7jnks2m5g2JAUCw4avu', '28aLk8jR0vvmYWJnPL8Q66', '4TXdHyuAOl3rAOFmZ6MeKz', '3yBSb6Pf8ezlZFkYxnw3aA', '5MTQzge85m3QSefD2LdS1J', '4B9oWJTIts1eOPLGKy4mro', '2znlsLYmsxcWmzouD3zhmr', '6Kq54gSL9Ms7dLu8t4AcZz', '3Q5JOuj2Zs59ujPp1njIWS', '3gsBHfj2Ps8IiXEPSexY0Z', '0DCLBHSfbqLoGK3ikLGPxc', '2duIh1sS0qsKqvoPm0X2g4', '0N9CUdcRxZfnPGAmbkuUrm', '1Qkps5vyZL1cH5KDaSskr2', '3r94PF71LWRI5K6wqclNjQ']"
5vqdrmK3GzCdbWueLlK9ge,15th century,[],5,0,artist,[],[]
5ohxmJ6nh8Dx2WFzudufCl,Robert Guillaume,"[""children's story"", 'movie tunes']",746,32,artist,"['6RJayUS0XvdWGt0d2HTKTH', '6PetSewV4L1gKLOAcHDLcD', '3A3tGXCOuHLFKQ6J5CVmFn', '4CDTdajNCptlg9rgXQYB7w', '5we5OmuTLRnEmwRfAk81IR', '23PSmqi2JCxuTygnVtrvU7', '5tBehd6WsMLodG1hAj74d1', '6kAq8W6yxCIb7fAnlnddFr', '4NIRLDCeF9wR7FNHSZRtfI', '2x52TgMVGo7ZInvD7Mu4pv']","['0ODHYjGteoKHn84shym7L4', '4PARbWiRYdpx1rO3OG97xP', '6gWgiEpSoCpA3BpMBhwIZF', '01bS8YB1kR2UK91Bxw3I95', '6xfFLUCUej7qZquVQL2NNL', '4VDyrc6J8Q3hyDX8QFu0BN', '66mJfCLG3EHAdsOVR29DD9', '4c7tGewhetMv2tpaSLrBrE', '5cii6fptrGXyNvaJo6rGGz', '06vlJCpCPq0vYtp1ZEPDyM', '0RwKA9jmErM7o0Z6p0Y2Lg', '1UUNseJdZHwfIUzoaGUD3l', '0WcLF7D0v3rArYnTKabUe5', '4wmqwgqoTjQcKTapdaMwz5', '2lWZ3tjEsJxthWOkeQlVL4', '0Ood0SOnX0ur46pv6TUEL4', '7Cky42ttadk7opBWW0yi38', '5DB0TjFJRAPRUdfIVWYJXm', '2hBAWItB1q4Z8LV007oJrM', '15unNxeCj0UZ7g3RM1bdt1']"
6i8bknUYTNJyH9SPPQKR7E,As We Walk,"['electronicore', 'post-post-hardcore']",604,0,artist,[],"['1M16EBVvMCHZKzIQ7EhCJ4', '6XEeYczHI2fZDw3ZuUrL1m', '5B4oQ19csggvjYgZeqEDr3', '3shZDIZDc7Isf7ZYSess8F', '7qZ09qdkZB8lGIZQz0ukQo', '0Q02YxyLFm6ITsJnW8EGjj', '3GsRR1mFXysFi2FmFQ6xrz', '1W8sndJft3lhg3oMqSrBpp', '1xjx6hRjG15WJuksZwmdOk', '0x6Yet42lUw9kjM5WNFE73', '6P2DIZ9X6DMXxQMRAormtc', '0zU7ROJcx9dbegDaw3FLjQ', '1ShQpduFZzanuyQvoMjMQO', '1wAmhYLrQjKWwQgDcq2HhR', '7GFXRkQDQ1PCR2ClWBDAB2', '72ToXJdhWjVUPlqgNQ2d3t', '1RjtqD1w6Q9udNxmIjvxB0', '5KTjJPOBp5g95VlDYvaQCz', '3IVzmo37YRcjvOcxoJTmFI', '6kcuFBvOJSZXaCI1GK7rQE']"
3bfxTiSqL8CAn1AdxwoIF8,Jessika Quynn,[],30,0,artist,['6LaFLacd9W3WdVBGlBQcYG'],"['4iwJY6Kx767xrFuTtLggQC', '0kEcxP5ezzvP5RcO51TCBD', '0xSpZ5Ekjpl6B0Vk5gEboe', '3n3KvjwdpUtPYeDrJ4d9U6', '0xQL1r8yYDF2VM5FASdg2N', '4xLFOX6u2YHCQLL9Wf2wnm', '5H91QTkv1DZ4xU0Kq4Rr6C', '6exxykyjYT4G58uhGG5RfI', '5VYJL1I9AJmi1mIyMfN3Ky', '2qd55W8wqE0qv3EodYDtQo', '1BYCuaefVL6oR5jUJ5ZNx6', '54crLocY7CYEoFvc1FOY1r', '6UlnIoPwydtSymZczzoaso', '6SBWhRWwFg76bZCRSNMyBN', '6rikRjgHeeQmCi0Ygrg4RN', '1VbOllFPLEucfKiME7Mri0', '66N53pjZxSlsUb8gxgmVvy', '29yimHWBzoM7nyPdaGWfnv', '29EftM8YPW5DsOS1t5xz6B', '5OoN9Ifb912te3rnAkXISP']"
7yumaphAszzEYDoVUEGjdS,Severo,['bomba y plena'],275,3,artist,"['2FWS43IwhBRsOQIMNk5cY5', '7AzOMy5xOCm4rhYWI0oOM3', '2hmislUp7JxhkebmCcSZTT', '6VxRr2NsY828uQpXhAR5O9', '7FYQLyCL4FsmAA2eYbwUbt', '4KbH8nC5EFrN4VoQhNjNNF', '3kYWI8AdlDkf9rBCxoWWmb', '3adkMKbbyYhk16hMIaaLqZ', '1b5zxaA9U7VUNTByRVNRMv', '0jDv41Azt71Q9nrTwxlaQ2']","['42veAQPAg36vBaE3WVh8CE', '7c4E3KPrtGztaftTPKVkM7', '15Jsro4b4X8Rf5ziuqGHEm', '29u8U8MD9gvMcxkkJxikna', '1Plz2KFX2pg7ctp6OWjQIg', '7dDuGb3Z43pHtrWgLdD0pt', '0t8zL6r1pfqXi0XSJMUhgy', '2kBeW8r7YUM5n43ReapUfr', '3WtjPwL9iHJCBCjqxDJ1QM', '11sGNsoAafVYuvbsXre9BE', '7kMZhvqYpcDaqFtoXy8EoK', '5bs0JXwkliUhyvXTN8XBNp', '5zrinjZtFjhMnhGcZUDQpb', '7rXVbGmjHojoHXkunNoKa9', '3MguHeaouUvwu63uMrjHVl', '2tIdR9EHfDJVfmByu6yqjm', '2dJK73cxBsmcCYh3t089J7', '4OJbS76bnrhlLlvKpBc8Lk', '0X0JZd4gZGYs1MdZUwHgMg', '1uZVxckdGGKhFMpCnupXmP']"
6Lqd9RWgcFlpCbEZe7m9gL,T.K. Da True King,[],2,0,artist,[],[]
56Wi8Bnwvaq60blqodzx6T,Irene & Her Latin Jazz Band,[],476,0,artist,[],"['6Oykg3kyuJms4czeQe2xc0', '7M3Ve0Qpd9tAq9X1KW4FYi', '6FI0lCYU6uRGYasj8mjTiG', '4ox4NTH1wCnJD0nVZxFiwy', '304OisTen1k5bp1jal94T6', '4HiBTsclH7lM3lMZ0YzDOT', '5ZDHe7NIFRM7zj23ZNl8C1', '2VQIqFzpHWN4Y51xdrLiPu', '6W8AqPUozaz6YNzFs7pWaP', '6AoFv4PAQyV2rXovh3md5s', '0a2KI8XEMdwUK0ANivnIrK', '5bWCQfhbbK7xGfrawjUar5', '75uh7RMP1Y8bVGYlfVqX6P', '3tnjcI9J7cbQuGRrGohmpq', '6uoCJh6AdFGLXtjUMhAJXw', '2HaZMF4rawarHlTQJfA2F5', '3JjdJTBxY4jz0YcKsgw6pR', '5VCoraAYA2DjT9Nyb7aOMO', '7dqxXAQ5uOTTPZcuc0IY8v', '3BEIkQkCFPaqJAho1jgYbz']"
4nxrQlnMiNk54NSyTJuDdv,RSR Boyz,[],1,0,artist,[],[]
6dXsR7VDJvXnF1LTZlwULx,Casanova,"['brooklyn drill', 'nyc rap']",136776,48,artist,"['5lsV4GoS0WSC8UP2ycQyXR', '6OIJcRL2yycLyIbzrwOUty', '4Fblf1aEOkkjpoGM8E1ppV', '79DldNfXM19dZvHRNBYM8Q', '3v8L0vVNHzOTPK4GlOLzMX', '0bExhhZa0dAqtWVzYNyCx3', '0UYVFDB3CPIXUI0IfKJelD', '64C1hD6OiwDF150wOa4pGq', '1alKoh3RZQiGHozFZ0TyOR', '7CQviHQFllaITfx5mzh5TZ']","['1giPduZUUFru23D2icr2A8', '3kortApcf0ntRWexUkJE4H', '14ejEUaU0wE2iAenbbv9b8', '20apXQGKM00jJTvYfyKwlb', '2DctCFD8X80VeY7WLC86PS', '5TM9R6dNoJSMq23yZQD6Ee', '0mbgkaYR8KNUb5s3s1yYHG', '6Uh8uJyN9g7oFjDK16nJgb', '6AMa1VFQ7qCi61tCRtVWXe', '0A7g2YbCA9FlyZvAG6VmKP', '2x8KDZdSONA3872CnhaAlX', '2dAVojACNDjzwh6LMB4IZA', '46oL4yVdytIAcN2NruQKeH', '3jdZ2CpOnEmspXf9CyVkmK', '6tYVXU1sKSsk6SIdkfIWGu', '6LXRvV2OAtXF7685fzh3mj', '7e10JUMF7MJmmwYpnTSMI5', '5pnbUBPifNnlusY8kTBivi', '6fmSsRvvca423KnYLKabTd', '34ABXKUj0gzq7R8vXjCaNj']"
4l9T234xOkJbu35jJ3b0Dr,Chris Meid,[],870,3,artist,"['1bfZvGTmuHfL5xiTaiL7pW', '3roMQuF7jwl6xTxf6HRbnC']","['5WrYvJEMVCSAYBnABt3SgP', '1RtYJsi70rXExsz7lWHlWu', '4SzzIYqFsWLB2j60gmkRrx', '5B4pMfA9EiXJnTpqC3J0RT', '1svxSK71lvIBpFfLQvca8A', '7EdFBcatUoWKiDydiVubwO', '1ZhvuoFAmQ93bqmF4UKNTR', '3J6Hgog3u0WQPf69kJvu0o', '4L0pben4krI9Gl0fkL5jg3', '12x5fAPl1U05wUHCI5O0uq', '3beQclZ0k710Qmxs6gYxdI', '0ClVe54tk9xP1FBVdFWnWi', '7xagLL97jktrtPWMXOGCED', '5lMNphVhMLvhFmTWiKiLA2', '7nPlwIGzSvU0yrIWdigH6B', '2h6hAChW74hB9HvrNoK1RY', '4FfNqRm1WLcq2lN5X1GMhM', '4Xz5sxFWivrXWQlDlO25is', '5vD0G933KKAUvcQ6lV8IKN', '1letzwegdFBTvoyJFSu8zK']"
3MAMMH4Ks5DFbkheoA1qUk,Haley Love,[],80,15,artist,[],[]
1TiGxAkU8w0xBCVFOP6Ttl,Duo Dinamico,"['cancion melodica', 'pop romantico']",216347,47,artist,"['2oI6d7XcMz1AMTQhDopV5J', '7M72s7rNOVx71dNihtqqJe', '4cnGvmgw4jRnd0rlVqE41b', '2hOdoS6Y69GD5BR1s8FD5C', '3hBR2cVTblqkLe0OGoTkua', '3roQpBYK6Ygbkz5QEjT2Tb', '4mjRgkCBNBvzKAcqrqYy7D', '5TdRaNXaSGasywwqTWdtKH', '57vCXz3POVdS9wetsHtgQV', '6DMbsD1dFM9vcEtb525RAw']","['71Hp04UVv3eXJAn3BGsKJe', '1iTBMIseDKB2IoKlmlGvyp', '1j27X4eKmVtnQ6TwbdXQb2', '0CVHw8AAgA5brxfblp1lsQ', '77NuLmVgB5nIh0HEe6tmqX', '0sJaoFM0uFCOBE5Qcrhv7n', '1IzfzM2kYigRWUmErr9WmG', '6spyavPiQ0fa6B3jgKc6Tt', '6kSZSrOpxBGJsFxIES8gRw', '3mvKi0X95xuOuFItofQEHY', '4A685otebKqh3IztNwPOQF', '4J3cenBCGspvBrpmqQa7RR', '4E7LJKlq8PY1dEZKbgPJgw', '01O7L4gnkTLgiCLcNhUAlK', '6TE6MJ4qLji4Xc0pn5B9ef', '1cf0sI5xmIozfrJXUWcRYo', '7gAcNqHWOMnqnsTBjq7v0T', '5GiiOzSPyDaP5b4Bb7Moe2', '4CfLRSeU22yyEoQHxlvwiX', '03zz3zpyV15ZGw1cgjZ7tj']"
3VG2cAYtAXbIqoXg7uVLhe,The Silent League,['american post-rock'],743,8,artist,"['75HFhFdq3vnQXroxq8Ic97', '7MfdA9BFX6k5rTXfbGL73J', '7ILOm1tG2wOfvDb5AGihTA', '3tKC7m9WYAeFJvRFN1PDIt', '34QaTA1bsKreDO7SVk8yOp', '6hUqM9qsoU9Q5rK1kA9KeC', '5dQue7DlHuVf5l0BM8Le5O', '0zuEvHsmK56QV2YHbaG4OG', '71GghHwx1eOKD5ihLPrNrX', '31VJbiKHK2hBgBwyIXfZ3E']","['6lDxndDbh3Oq6ul2y2S0aR', '4LqAiKZs8L2kHHzslRL4Wp', '79PNrDHUK3yLhQWFYgWgFg', '6LWAX6Ilh7GgMtv5LfzQTa', '3euxXTX6KdKGg5ljc592yw', '4bV02edfXnvyW3ZdbT0qNq', '5QnbOJU0bU19ru2LR6iSTH', '5gydf5ZDFz250mywdpWlX9', '04c4aSTmNl9PZenyKf9HAZ', '4igIr30smEF0NMDW3bEQYl', '4DLjWmrrRYQb5yJl9qQHA8', '3A8jyKFFrAMyoISwG1qy4V', '05RYazFbA3Q7usx3N4pJWi', '6vAX7KoXSRIPLRN4OIlf6x', '6vz6Brnaj9AJE9bkCByt69', '1E3acQho2vE3sXtM76jU7E', '42CxIRYKKY3CEceGECMjXc', '5bj7t0m3RGAPVDNG7EaOj6', '52uui1QfhbXNsrvjpvNUgP', '1O0F4nJ588ifHTP4TuoTlo']"
1v6lpebmr6c5e27waTagqs,Sanz/Segovia,[],0,0,artist,[],[]
5Fh1HFFky8sqTeHj1M7F0t,LiL TExAS x REWROTE,[],1,0,artist,[],"['3NV4TKRyeMyqo2ctTHueXg', '0gRBv0EdOYk7dMeTSWdMOu', '5y97TAhXq0NuX40vY9748B', '7Eq1LWrtPlqF1J27CSjyZy', '3tRCpUc7GExxj10IwKpaF2', '0MJQbWGrjAnlWYeFuMY8Rz', '4fdRkWCkkoYq7gmuVacccR', '1vqZARex6f37Q0PgHbINZi', '0IYpjNvpykFyeVtYtMgXwb', '0DUm614LecYd6EeeY3DD5o', '1DmTgXsxxnj2F1DsfOIOxh', '7xkOyGCEVAITcoLwloGmtG', '1qRrV7jaCieE7ywiB1Ogwe', '2AfoB8Kvsca39D00nyokf7', '0bZcAmkMLSVqFs4eE3sNNk', '1B5705vR0GeNdlZqEqQSyu', '1quftD0PmOjUUloMLs4Gjr', '1G5v3lpMz7TeoW0yGpRQHr', '2C3mvYfwzj3Kv5NfA7EAcO', '4fmdz90I7bCk35iK6GZ9fK']"
0TWqgnLHJBQQ4mP9jD8XhH,HABU,[],293,2,artist,"['41F9j7FwcYhaI6M698yA5t', '2MmOslUUNVzj3TYCcsvhMt', '6vhcLfoRsLBjqARlumycpR', '4oL01T49stH1qcMDhdA8IA']","['26tz5pHtfhgY3nqg0VBGfG', '1CxgNiBvQRC5ouPvz9MdPj', '2pZSRvp0oz3wLpLr10Fn5y', '7gNrK6e1L2f1IlROGgvEHk', '2qRj6OAZtvJYXOOUu8duqU', '1bS6cKgHsq151fhkJRrV02', '45uC5ia7f1oj4TGlOSbtC4', '0RM6uzIH7v9L59gwjThgJa', '1C52DwyKUpDG1tuCtFtOLE', '2tdABbNdM5uaSn7L6jbZml', '3VZ1keo8820NiBqurTHByF', '1ZbYvGN9FcTc6aRFm30oxw', '2GlUmtaWXMSK6JEDgcA8xK', '7yDYYYQs7kPN50gNWWz7uG', '3cSTIaS1Ef3kYX0qAgpY6N', '714O3xvBNiclo82vxBn8Bf', '7n1kEwLsc8dih0sk0hKfIi', '4UnRCGcuWbqRnk6MN3T76a', '4wBP12Al9U1XVScXDiTYx8', '0Usp1iWJyqX7gBfti5I7e4']"
2n6bj2aGzskwo3IATxSEQo,Alphastates,['irish rock'],378,2,artist,"['1HmHkCFsIfpgtIpOfPdAXM', '55V4XEVddiUE33H35pKTQi', '2BKgiIWCMmYerl6ziFT1ZN', '6gfAQBHP3UKEyyOs74K8T5', '2uwdaf9SgmSv4f5VgPXdub', '5DKhwAOfDDpdi6aSqTozdF', '18Fso5jTKwYwHqvQz8t63g', '68PKegdkYoS5aUZ5VSVrkZ', '1ptejtIntA3UPICPxDd04z', '4qle9LteRfAftF2mAizNB4']","['25r5Vc6buQRDPmv2GVC4no', '49pY5c76SSVc9XwJ53uXot', '5CA28dVSclgwdKigfNDWtI', '7ANpl5D7jLof788iUtvjfX', '1m15nPI81YCumXrluz2wHM', '0tyf3WwZHYQJmy0kHllI4U', '32zzGyKvXR9LCOH45EuXe2', '5Ucz1NV0hcDI9blRYCIYHm', '2SPfkgwBHRoJl1Vs7u2a4R', '4A9rkNsIypD4BBCgZvmC6c', '7xWhVsrT4sUnO0q1FxJ1Ja', '20HPqUKzqBDi132SxXpgnj', '6bFjAbNdp3KZOx3NXngI1e', '2caLJLxYCQpvA4Tc5Xn0rn', '2W7pMwLqX7rKS49kmSMkqh', '4eezbUAG6QnBlZiaCJhKqs', '1ErPpPsAoXdDpnOium5805', '5g0XydA2A1nRTCUprN33MU', '3q6am0v3quQGRiLiRWMF5t', '1xDs489YrzBjv9xbCdgKbf']"
